x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y
A5799,A1,70.0,A0,A2,A1,A2,A2,A1,A1,A2,19.7,1341.5,A0
A5800,A1,29.0,A0,A0,A2,A1,A0,A0,A0,A0,98.6,2933.2,A1
A5801,A0,43.0,A0,A0,A2,,A1,A1,A0,A0,91.25,4013.8,A0
A5802,A0,72.0,A0,A0,A0,A0,A0,A2,A1,A2,98.35,6929.4,A0
A5803,A0,57.0,A0,A0,A2,A0,A1,,A0,A0,90.45,5229.8,A0
A5804,A0,72.0,A0,A0,A0,A0,A0,A2,A0,A3,99.4,7285.7,A0
A5805,A0,1.0,A0,A1,A2,A0,A1,A0,A1,A1,45.05,45.05,A1
A5806,A0,71.0,A0,A1,A2,A0,A1,A1,A0,A3,66.2,4692.55,A0
A5807,A0,2.0,A0,A0,A2,A1,A0,A0,A1,A3,94.95,178.1,A1
A5808,A1,56.0,A0,A0,A0,,A1,A2,A0,A2,99.9,5706.3,A0
A5809,A1,2.0,A0,A0,A2,A0,A1,A0,A1,A2,69.75,144.55,A1
A5810,A1,1.0,A0,A0,A2,A0,A1,A0,A0,A1,70.15,70.15,A1
A5811,A1,34.0,A0,A2,A1,A2,A2,A1,A0,A0,25.6,917.15,A0
A5812,A1,35.0,A0,A0,A2,A0,A1,A0,A0,A3,70.3,2416.55,A1
A5813,A1,63.0,A0,A2,A1,A2,A2,A2,A1,A3,19.35,1263.85,A0
A5814,A0,72.0,A0,A0,A0,A1,A0,A2,A0,A2,103.75,7346.2,A0
A5815,A0,28.0,A0,A1,A2,A0,A1,A1,A0,A3,51.0,1381.8,A0
A5816,A1,4.0,A1,A1,A2,A0,A1,A0,A0,A1,24.25,96.05,A1
A5817,A0,27.0,A0,A1,A2,,A1,A0,A1,A1,50.35,1411.35,A0
A5818,A1,23.0,A0,A1,A2,A1,A1,A0,A1,A0,49.7,1081.25,A0
A5819,A1,8.0,A0,A0,A0,A0,A1,A0,A0,A3,87.1,713.6,A0
A5820,A0,26.0,A0,A2,A1,A2,A2,A1,A1,A1,19.4,525.55,A0
A5821,A1,58.0,A0,A0,A0,A1,A0,A1,A0,A3,94.3,5610.15,A0
A5822,A1,31.0,A0,A0,A2,A0,A1,A0,A0,A0,86.55,2697.4,A1
A5823,A1,6.0,A0,A1,A2,A0,A1,,A0,A0,48.95,273.25,A0
A5824,A0,,A1,A1,A2,A0,A0,A1,A0,A1,50.6,1288.75,A0
A5825,A1,71.0,A0,A2,A1,A2,A2,A2,A1,A2,24.7,1810.55,A0
A5826,A1,16.0,A0,A1,A2,A0,A1,A0,A0,A3,50.15,762.25,A1
A5827,A0,43.0,A0,A0,A0,A0,A0,A0,A0,A3,101.0,4388.4,A1
A5828,A1,15.0,A0,A0,A2,A0,A1,A0,A1,A2,69.0,994.8,A1
A5829,A1,22.0,A0,A1,A0,A0,A0,A1,A0,A2,69.5,1498.2,A1
A5830,A0,72.0,A0,A0,A0,A1,A0,A2,A0,A3,114.0,8093.15,A0
A5831,A0,3.0,A0,A0,A2,A0,A0,A0,A0,A3,94.85,335.75,A0
A5832,A0,57.0,A0,A0,A2,A1,A0,A2,A1,A3,107.95,5969.85,A0
A5833,A0,1.0,A0,A1,A2,A0,A1,A0,A0,A1,45.7,45.7,A1
A5834,A1,71.0,A0,A2,A1,,A2,A2,A1,A2,20.5,1500.95,A0
A5835,A0,43.0,A0,A2,A1,A2,A2,A1,A0,A1,19.2,776.25,A0
A5836,A0,32.0,A0,A0,A0,A1,A0,A0,A1,A2,106.35,3520.75,A1
A5837,A0,9.0,A0,A0,A2,A0,A1,A0,A0,A3,81.15,784.45,A0
A5838,A1,17.0,A0,A0,A0,,A1,A0,A0,A3,83.55,1329.15,A0
A5839,A1,6.0,A0,A0,A2,A0,A1,A0,A1,A0,70.55,433.95,A0
A5840,A1,2.0,A0,A2,A1,A2,A2,A1,A1,A1,20.45,34.8,A0
A5841,A0,69.0,A0,A1,A0,A1,A0,A2,A0,A0,81.5,5553.25,A0
A5842,A1,1.0,A0,A0,A2,A1,A1,A0,A1,A3,76.35,76.35,A1
A5843,A1,68.0,A0,A1,A2,A0,A1,A1,A1,A2,55.9,3848.8,A0
A5844,A1,13.0,A0,A2,A1,A2,A2,A2,A0,A1,20.4,261.3,A0
A5845,A0,30.0,A0,A1,A2,A1,A0,A2,A1,A3,74.85,2181.75,A0
A5846,A1,32.0,A0,A0,A2,A0,A1,A0,A0,A0,85.95,2628.6,A1
A5847,A0,71.0,A0,A0,A0,A0,A0,A2,A0,A3,106.8,7623.2,A0
A5848,A0,25.0,A0,A2,A1,A2,A2,A0,A0,A1,19.15,477.6,A0
A5849,A1,51.0,A1,A1,A0,A0,A0,A0,A0,A3,49.65,2553.35,A0
A5850,A1,72.0,A0,A2,A1,A2,A2,A2,A1,A2,19.4,1496.45,A0
A5851,A1,16.0,A0,A2,A1,A2,A2,A1,A1,A2,20.1,318.6,A0
A5852,A0,18.0,A0,A0,A2,A0,A1,A0,A0,A2,75.9,1373.05,A0
A5853,A1,62.0,A0,A0,A0,A0,A0,A1,A0,A0,106.05,6703.5,A0
A5854,A1,54.0,A0,A2,A1,A2,A2,A1,A0,A2,24.75,1342.15,A0
A5855,A1,66.0,A0,A2,A1,A2,A2,A2,A0,A0,25.15,1683.6,A0
A5856,A1,72.0,A0,A0,A0,A1,A0,A2,A0,A0,115.55,8312.4,A0
A5857,A1,71.0,A0,A1,A0,,A0,A2,A1,A1,89.85,6293.45,A0
A5858,A0,43.0,A0,A1,A0,A0,A0,A2,A0,A3,60.0,2548.55,A0
A5859,A1,69.0,A1,A1,A0,A1,A0,A2,A0,A0,54.95,3772.5,A0
A5860,A1,4.0,A1,A1,A2,A0,A1,A0,A0,A3,24.45,86.6,A1
A5861,A1,70.0,A0,A0,A0,A1,A1,A2,A1,A2,93.9,6579.05,A1
A5862,A0,47.0,A0,A2,A1,A2,A2,A2,A1,A1,24.55,1160.45,A0
A5863,A1,55.0,A0,A1,A0,A0,A1,A1,A0,A0,75.0,4213.9,A0
A5864,A1,19.0,A0,A0,A2,A0,A1,A0,A0,A3,73.2,1441.1,A1
A5865,A1,27.0,A0,A2,A1,A2,A2,A1,A0,A1,20.55,583.3,A0
A5866,A1,18.0,A0,A0,A2,A0,A1,A0,A0,A3,88.85,1594.75,A0
A5867,A1,40.0,A0,A0,A0,A1,A1,,A0,A2,93.4,3756.4,A0
A5868,A0,68.0,A0,A2,A1,A2,A2,A2,A1,A2,19.95,1377.7,A0
A5869,A1,66.0,A0,A1,A0,A1,A0,A2,A0,A2,80.55,5265.1,A1
A5870,A1,1.0,A0,A0,A2,A0,A0,A0,A1,A3,90.55,90.55,A1
A5871,A0,13.0,A0,A2,A1,A2,A2,A1,A1,A2,24.5,343.6,A0
A5872,A0,43.0,A0,A0,A2,A0,A0,A1,A0,A3,100.0,4211.55,A1
A5873,A1,54.0,A0,A1,A0,A0,A0,A1,A1,A2,82.45,4350.1,A1
A5874,A1,33.0,A0,A2,A1,A2,A2,A0,A1,A1,20.05,669.45,A0
A5875,A1,5.0,A0,A0,A2,A1,A0,A0,A0,A1,88.9,454.15,A1
A5876,A0,50.0,A0,A0,A0,A0,A0,A0,A0,A0,93.5,4747.5,A0
A5877,A1,12.0,A1,A1,A0,A0,A1,A0,A1,A1,29.2,309.1,A1
A5878,A1,20.0,A0,A2,A1,A2,A2,A0,A0,A2,25.55,507.4,A0
A5879,A0,3.0,A0,A0,A2,A1,A1,A0,A0,A1,89.85,244.45,A0
A5880,A1,13.0,A0,A1,A2,A1,A0,A0,A0,A3,78.75,995.35,A0
A5881,A1,1.0,A0,A1,A2,A0,A1,A0,A1,A3,46.0,46.0,A1
A5882,A0,51.0,A0,A1,A2,A0,A0,A2,A0,A2,75.2,3901.25,A0
A5883,A1,14.0,A0,A0,A0,A0,A1,A0,A0,A3,78.95,1101.85,A1
A5884,A1,5.0,A0,A0,A2,A0,A1,,A0,A3,74.35,334.8,A1
A5885,A0,4.0,A0,A0,A2,A1,A0,A0,A0,A3,90.4,356.65,A0
A5886,A1,3.0,A0,A2,A1,A2,A2,A0,A1,A1,20.4,63.15,A0
A5887,A1,30.0,A0,A1,A0,A0,A1,A0,A0,A2,55.3,1530.6,A0
A5888,A0,66.0,A0,A2,A1,A2,A2,A2,A1,A1,20.55,1357.1,A0
A5889,A1,13.0,A0,A0,A2,A0,A0,A0,A0,A3,100.8,1308.1,A1
A5890,A0,67.0,A0,A1,A0,A0,A1,A2,A0,A2,64.55,4250.1,A0
A5891,A0,41.0,A0,A0,A0,A0,A0,A0,A0,A3,94.55,3851.45,A0
A5892,A1,72.0,A0,A1,A0,A1,A0,A2,A0,A0,83.6,5959.3,A0
A5893,A1,10.0,A0,A0,A2,A0,A0,A0,A0,A2,80.25,846.0,A1
A5894,A1,4.0,A0,A0,A0,A0,A1,A0,A1,A3,72.75,317.75,A0
A5895,A1,3.0,A1,A1,A2,A0,A1,A0,A0,A1,31.0,95.05,A1
A5896,A1,3.0,A0,A2,A1,A2,A2,A0,A0,A1,19.6,55.25,A0
A5897,A0,5.0,A0,A1,A2,A0,A1,A0,A0,A3,49.2,216.9,A1
A5898,A1,52.0,A0,A1,A2,A1,A1,A1,A1,A0,74.0,3877.65,A0
A5899,A1,2.0,A0,A0,A0,A0,A1,A0,A0,A2,73.55,145.4,A1
A5900,A0,66.0,A0,A0,A2,A1,A0,A2,A0,A2,105.65,6844.5,A0
A5901,A0,25.0,A1,A1,A2,A0,A1,A1,A0,A0,40.65,970.55,A0
A5902,A0,41.0,A0,A0,A0,A1,A0,A0,A0,A3,104.7,4346.4,A1
A5903,A0,51.0,A0,A0,A2,A1,A0,A1,A0,A2,94.0,4905.75,A0
A5904,A0,11.0,A0,A1,A2,A0,A1,A0,A0,A2,45.9,521.9,A0
A5905,A1,61.0,A0,A2,A1,A2,A2,A2,A1,A1,24.4,1417.9,A0
A5906,A1,,A0,A1,A0,A0,A1,A0,A0,A1,49.6,114.7,A1
A5907,A0,38.0,A0,A0,A2,A1,A0,A0,A0,A0,101.15,3956.7,A0
A5908,A0,10.0,A0,A0,A2,A0,A0,,A0,A3,86.65,856.65,A1
A5909,A1,72.0,A0,A0,A0,A1,A0,A2,A1,A0,117.5,8670.1,A0
A5910,A1,8.0,A0,A2,A1,A2,A2,A0,A1,A1,19.95,170.9,A0
A5911,A0,60.0,A0,A1,A0,A1,A1,A1,A0,A2,65.85,3928.3,A0
A5912,A0,4.0,A0,A2,A1,A2,A2,,A1,A1,19.0,78.9,A0
A5913,A0,1.0,A0,A0,A2,A0,A1,A0,A1,A3,74.0,74.0,A0
A5914,A1,6.0,A0,A0,A2,A0,A0,A0,A0,A3,89.35,567.8,A0
A5915,A1,18.0,A0,A2,A1,A2,A2,,A1,A2,20.35,369.6,A0
A5916,A0,63.0,A0,A2,A1,A2,A2,A2,A1,A1,19.7,1275.85,A0
A5917,A0,,A1,A1,A0,A0,A1,A2,A0,A1,40.55,1390.85,A0
A5918,A1,8.0,A0,A1,A0,A0,A1,A0,A1,A2,56.3,401.5,A0
A5919,A0,42.0,A0,A0,A0,A1,A0,A1,A0,A3,99.0,4298.45,A0
A5920,A0,7.0,A0,A0,A2,A0,A0,A0,A0,A3,89.0,605.45,A0
A5921,A1,7.0,A0,A1,A2,A1,A0,A0,A1,A2,81.25,580.1,A0
A5922,A0,24.0,A0,A0,A0,A0,A0,,A0,A3,101.25,2440.15,A1
A5923,A0,10.0,A0,A0,A0,A0,A1,A0,A1,A3,79.85,797.25,A0
A5924,A1,40.0,A0,A0,A2,A1,A0,A1,A0,A0,105.95,4335.2,A0
A5925,A0,5.0,A0,A2,A1,A2,A2,A0,A1,A1,19.35,126.05,A1
A5926,A1,13.0,A0,A1,A2,A0,A1,,A1,A2,54.15,701.05,A0
A5927,A0,35.0,A0,A2,A1,A2,A2,A1,A1,A3,19.9,666.0,A0
A5928,A1,28.0,A0,A0,A2,A0,A0,A1,A0,A2,82.85,2320.8,A0
A5929,A1,19.0,A0,A2,A1,A2,A2,A0,A1,A1,20.2,382.2,A0
A5930,A1,8.0,A0,A2,A1,A2,A2,A1,A1,A3,19.8,160.05,A0
A5931,A0,71.0,A0,A0,A0,A1,A0,A2,A0,A2,114.0,8175.9,A0
A5932,A0,10.0,A0,A2,A1,A2,A2,A0,A1,A0,19.75,208.25,A0
A5933,A0,54.0,A0,A0,A2,A1,A0,A0,A1,A0,89.4,4869.5,A0
A5934,A0,30.0,A0,A0,A0,A1,A1,A0,A0,A1,79.65,2365.15,A1
A5935,A1,18.0,A0,A0,A2,A0,A0,A0,A0,A2,99.85,1776.95,A1
A5936,A0,1.0,A0,A1,A2,A0,A1,A0,A0,A1,45.05,45.05,A1
A5937,A0,22.0,A0,A0,A0,A0,A1,A0,A0,A1,78.85,1600.25,A0
A5938,A0,9.0,A0,A2,A1,A2,A2,A0,A1,A1,19.85,178.8,A0
A5939,A1,30.0,A0,A0,A2,A0,A0,A0,A1,A2,106.4,3211.9,A0
A5940,A0,2.0,A0,A1,A2,A1,A1,A0,A1,A2,66.4,94.55,A1
A5941,A0,18.0,A1,A1,A0,A1,A1,A0,A0,A0,33.5,600.0,A1
A5942,A0,70.0,A0,A0,A0,A1,A0,A1,A0,A2,109.5,7534.65,A1
A5943,A1,64.0,A0,A1,A2,A1,A0,A2,A0,A0,85.0,5484.4,A0
A5944,A1,50.0,A0,A0,A2,A0,A1,A0,A0,A2,84.4,4116.15,A1
A5945,A0,23.0,A1,A1,A2,A0,A0,A0,A0,A2,34.65,768.45,A0
A5946,A0,1.0,A0,A2,A1,A2,A2,A0,A0,A2,20.2,20.2,A1
A5947,A1,1.0,A0,A0,A0,A0,A1,A0,A0,A0,74.3,74.3,A1
A5948,A0,1.0,A0,A1,A2,A1,A0,A0,A0,A3,75.5,75.5,A0
A5949,A0,20.0,A0,A0,A2,A0,A1,A0,A0,A3,85.25,1734.5,A1
A5950,A1,47.0,A0,A0,A2,A0,A1,A0,A1,A3,80.35,3825.85,A1
A5951,A0,4.0,A0,A2,A1,A2,A2,A1,A1,A1,19.95,68.2,A0
A5952,A1,71.0,A0,A2,A1,A2,A2,A2,A0,A0,24.4,1725.4,A0
A5953,A1,71.0,A0,A2,A1,A2,A2,A2,A1,A1,23.85,1672.1,A0
A5954,A0,71.0,A0,A1,A0,A1,A0,A2,A1,A0,90.3,6287.3,A0
A5955,A0,29.0,A0,A0,A2,A1,A0,A1,A1,A2,90.1,2656.7,A0
A5956,A1,3.0,A0,A2,A1,A2,A2,A0,A1,A1,19.85,57.2,A0
A5957,A1,15.0,A0,A0,A2,A1,A0,A0,A0,A0,94.0,1505.45,A0
A5958,A1,1.0,A0,A0,A2,A1,A1,A0,A1,A3,75.3,75.3,A1
A5959,A0,52.0,A0,A0,A2,A1,A0,,A0,A3,109.3,5731.4,A0
A5960,A0,32.0,A0,A0,A2,A0,A0,A0,A0,A2,85.65,2664.3,A0
A5961,A0,4.0,A1,A1,A0,A0,A1,,A1,A1,42.4,146.4,A0
A5962,A1,3.0,A0,A0,A2,A0,A0,A0,A0,A3,80.3,250.05,A1
A5963,A0,61.0,A0,A0,A2,A1,A0,A0,A0,A3,106.45,6300.15,A0
A5964,A0,12.0,A0,A2,A1,,A2,A2,A0,A2,24.0,269.65,A0
A5965,A1,39.0,A0,A1,A2,,A1,A0,A0,A1,59.85,2341.5,A0
A5966,A0,,A0,A0,A2,A1,A0,A1,A0,A3,104.65,6219.6,A1
A5967,A0,39.0,A0,A0,A0,A0,A0,A0,A1,A3,90.7,3413.25,A0
A5968,A1,11.0,A1,A1,A2,A0,A1,A0,A0,A1,35.8,363.15,A0
A5969,A0,59.0,A0,A0,A2,A0,A0,A0,A0,A2,93.85,5574.75,A1
A5970,A1,64.0,A0,A1,A2,,A1,A1,A1,A1,65.8,4068.0,A0
A5971,A0,26.0,A0,A0,A2,A0,A1,A0,A0,A3,80.5,2088.8,A1
A5972,A1,34.0,A0,A2,A1,A2,A2,A0,A1,A1,20.65,716.4,A0
A5973,A1,53.0,A0,A0,A0,A1,A0,A1,A0,A0,94.45,5042.75,A0
A5974,A0,5.0,A0,A0,A0,A0,A1,A0,A0,A3,78.75,412.1,A1
A5975,A0,23.0,A0,A2,A1,A2,A2,A1,A1,A1,24.35,538.5,A0
A5976,A0,9.0,A0,A2,A1,A2,A2,A0,A0,A1,18.95,185.6,A1
A5977,A0,10.0,A0,A0,A0,A1,A1,A0,A0,A1,92.5,934.1,A1
A5978,A0,71.0,A0,A1,A0,,A1,A1,A0,A0,66.85,4748.7,A0
A5979,A0,2.0,A0,A0,A2,A0,A1,A0,A0,A3,67.75,116.65,A1
A5980,A0,39.0,A1,A1,A2,A1,A1,A1,A1,A1,35.55,1309.15,A0
A5981,A0,26.0,A0,A0,A0,A1,A1,A0,A1,A3,89.8,2335.3,A1
A5982,A1,12.0,A0,A0,A2,A1,A0,A0,A0,A2,100.15,1164.3,A1
A5983,A0,1.0,A0,A1,A2,A0,A1,A0,A0,A1,44.15,44.15,A1
A5984,A0,72.0,A0,A0,A0,A1,A0,A2,A0,A2,111.65,8022.85,A0
A5985,A1,23.0,A1,A1,A2,A0,A1,A2,A1,A1,34.6,813.45,A0
A5986,A0,40.0,A1,A1,A0,A0,A1,A1,A1,A0,36.0,1382.9,A0
A5987,A1,33.0,A1,A1,A2,A1,A0,A2,A1,A2,59.55,2016.3,A0
A5988,A0,1.0,A0,A0,A2,A0,A0,A0,A0,A1,80.85,80.85,A1
A5989,A0,13.0,A0,A0,A2,,A0,A0,A0,A0,102.25,1359.0,A1
A5990,A1,55.0,A0,A1,A2,A1,A0,A2,A0,A2,85.1,4657.95,A0
A5991,A1,46.0,A0,A2,A1,A2,A2,A2,A1,A1,19.4,967.85,A0
A5992,A1,33.0,A0,A1,A0,A1,A1,A1,A0,A1,58.45,1955.4,A0
A5993,A1,1.0,A0,A2,A1,A2,A2,A0,A1,A0,19.55,19.55,A0
A5994,A0,14.0,A0,A2,A1,A2,A2,A1,A1,A1,19.65,228.65,A0
A5995,A1,67.0,A1,A1,A2,A0,A1,A2,A1,A0,35.7,2545.7,A0
A5996,A1,1.0,A0,A0,A2,A0,A1,A0,A0,A3,69.8,69.8,A1
A5997,A1,12.0,A0,A1,A2,A1,A1,A0,A0,A0,58.35,740.55,A0
A5998,A0,23.0,A0,A1,A0,A0,A1,A0,A1,A3,54.15,1312.45,A0
A5999,A0,59.0,A0,A1,A0,A1,A0,A2,A0,A3,86.75,5186.0,A0
A6000,A0,24.0,A0,A0,A2,A1,A0,A0,A0,A3,101.05,2391.8,A1
A6001,A1,12.0,A1,A1,A2,A0,A1,A1,A0,A1,33.6,435.45,A0
A6002,A0,8.0,A0,A0,A2,A0,A0,A0,A1,A2,84.5,662.65,A1
A6003,A0,4.0,A0,A2,A1,A2,A2,A0,A0,A3,20.2,55.7,A0
A6004,A0,32.0,A0,A0,A0,A0,A0,A0,A0,A1,93.95,2861.45,A0
A6005,A1,4.0,A0,A1,A2,,A1,A0,A0,A1,46.0,193.6,A1
A6006,A0,30.0,A0,A2,A1,A2,A2,A1,A1,A1,19.7,625.05,A0
A6007,A1,10.0,A0,A0,A2,A0,A1,A0,A0,A1,84.7,832.05,A1
A6008,A0,19.0,A0,A1,A2,A0,A1,A0,A0,A2,45.0,865.85,A0
A6009,A0,1.0,A0,A2,A1,A2,A2,,A1,A2,20.2,20.2,A0
A6010,A0,9.0,A0,A0,A2,A1,A1,A1,A0,A3,90.35,767.9,A0
A6011,A0,18.0,A0,A0,A0,A0,A1,A0,A0,A0,80.55,1411.65,A0
A6012,A1,33.0,A0,A0,A2,A0,A0,A0,A0,A3,90.65,2989.6,A0
A6013,A0,12.0,A0,A1,A2,A0,A1,A1,A0,A3,59.8,727.8,A1
A6014,A1,62.0,A0,A1,A2,A0,A0,A0,A0,A0,70.45,4300.45,A0
A6015,A0,11.0,A0,A2,A1,A2,A2,A0,A1,A1,20.35,215.25,A0
A6016,A0,14.0,A0,A2,A1,A2,A2,A0,A1,A1,19.95,268.4,A0
A6017,A1,52.0,A0,A1,A2,A1,A1,A1,A1,A0,57.95,3042.25,A0
A6018,A0,51.0,A1,A1,A2,A0,A0,,A0,A0,44.45,2181.55,A0
A6019,A1,41.0,A0,A0,A2,A1,A0,A0,A1,A2,98.05,3990.6,A0
A6020,A1,63.0,A0,A0,A2,A1,A1,A1,A0,A0,81.15,5224.5,A0
A6021,A0,1.0,A0,A1,A2,A0,A1,A0,A0,A1,53.5,53.5,A1
A6022,A0,9.0,A0,A1,A2,A0,A1,A0,A1,A1,49.2,447.9,A0
A6023,A1,10.0,A0,A1,A0,A1,A0,A1,A0,A1,65.9,660.05,A0
A6024,A1,46.0,A0,A0,A0,A0,A0,A0,A0,A3,110.2,4972.1,A0
A6025,A0,4.0,A0,A2,A1,A2,A2,A0,A1,A1,20.7,73.05,A0
A6026,A1,8.0,A0,A1,A0,A0,A1,A0,A0,A3,65.45,554.45,A0
A6027,A0,71.0,A0,A0,A0,A1,A1,A1,A0,A3,92.0,6585.2,A0
A6028,A1,58.0,A0,A2,A1,A2,A2,A2,A1,A0,20.3,1160.75,A0
A6029,A1,23.0,A0,A0,A0,A0,A0,A0,A0,A0,98.7,2249.1,A0
A6030,A0,23.0,A0,A0,A2,A0,A1,A0,A0,A3,90.6,1943.2,A1
A6031,A1,2.0,A0,A0,A2,A0,A1,A0,A0,A3,70.35,120.25,A0
A6032,A1,43.0,A0,A1,A2,A1,A0,A2,A1,A2,75.2,3254.35,A0
A6033,A1,15.0,A0,A2,A1,A2,A2,A2,A1,A2,25.05,369.1,A0
A6034,A0,3.0,A0,A0,A2,A0,A1,A0,A0,A3,78.5,242.05,A1
A6035,A1,2.0,A1,A1,A0,A0,A1,A0,A0,A1,30.25,63.75,A0
A6036,A0,1.0,A0,A0,A2,A0,A1,A0,A0,A3,75.45,75.45,A1
A6037,A1,71.0,A0,A1,A2,A1,A0,A2,A1,A2,81.85,5924.4,A0
A6038,A0,45.0,A0,A0,A2,,A0,A2,A1,A2,99.7,4634.35,A0
A6039,A0,26.0,A0,A2,A1,A2,A2,A1,A0,A2,20.05,505.9,A0
A6040,A1,69.0,A0,A2,A1,A2,A2,A2,A1,A0,19.8,1436.95,A0
A6041,A0,3.0,A0,A2,A1,A2,A2,A0,A1,A1,20.7,57.5,A0
A6042,A0,,A0,A2,A1,A2,A2,A1,A1,A2,19.5,798.2,A0
A6043,A0,61.0,A0,A1,A2,,A0,,A0,A1,69.9,4226.7,A0
A6044,A1,2.0,A0,A0,A2,A0,A1,A0,A0,A1,74.9,136.05,A0
A6045,A1,25.0,A1,A1,A0,A1,A0,,A1,A3,61.05,1540.2,A0
A6046,A1,71.0,A1,A1,A0,A0,A0,A2,A1,A2,59.7,4122.65,A0
A6047,A0,2.0,A0,A0,A0,,A1,A0,A0,A3,74.7,165.4,A1
A6048,A0,13.0,A0,A0,A0,A0,A0,A0,A1,A0,93.8,1261.0,A0
A6049,A0,19.0,A0,A0,A2,A1,A0,A0,A0,A0,95.9,1777.9,A1
A6050,A0,69.0,A0,A0,A0,A0,A1,A0,A0,A0,84.9,5785.65,A0
A6051,A1,28.0,A0,A0,A2,,A0,A1,A0,A3,90.45,2509.25,A0
A6052,A1,3.0,A0,A1,A2,A1,A0,A1,A0,A3,69.95,220.45,A0
A6053,A1,24.0,A0,A1,A0,A1,A1,A2,A1,A3,64.35,1558.65,A0
A6054,A1,56.0,A0,A0,A0,A1,A0,A1,A1,A3,110.5,6139.5,A0
A6055,A1,69.0,A0,A0,A0,A1,A0,A2,A0,A2,110.5,7455.45,A0
A6056,A0,1.0,A0,A0,A2,,A0,A0,A0,A3,94.0,94.0,A1
A6057,A0,11.0,A0,A2,A1,A2,A2,A0,A1,A0,23.15,245.2,A1
A6058,A0,71.0,A0,A0,A0,A1,A0,,A0,A3,116.25,8564.75,A0
A6059,A1,25.0,A0,A0,A2,A1,A0,A0,A0,A3,89.1,2368.4,A1
A6060,A0,63.0,A0,A0,A0,A0,A0,A1,A0,A3,91.35,5764.7,A0
A6061,A0,29.0,A1,A1,A2,A0,A0,A0,A0,A3,45.9,1332.4,A0
A6062,A0,24.0,A0,A2,A1,A2,A2,,A1,A1,20.1,533.9,A0
A6063,A1,34.0,A0,A0,A0,A1,A0,A0,A0,A3,105.1,3634.8,A0
A6064,A1,56.0,A0,A1,A2,A1,A0,A2,A1,A2,73.25,4054.2,A0
A6065,A1,28.0,A0,A0,A0,A1,A0,A0,A1,A0,89.9,2433.5,A0
A6066,A0,23.0,A0,A0,A0,A0,A0,A0,A1,A1,95.3,2192.9,A0
A6067,A1,10.0,A0,A1,A2,A1,A0,A0,A0,A0,67.8,653.15,A0
A6068,A0,52.0,A1,A1,A2,A1,A0,A1,A1,A2,44.25,2276.1,A0
A6069,A0,66.0,A0,A2,A1,A2,A2,A2,A1,A2,19.7,1253.8,A0
A6070,A0,57.0,A1,A1,A0,A0,A1,A0,A0,A3,39.3,2111.45,A1
A6071,A1,22.0,A1,A1,A2,A1,A0,A0,A0,A3,50.6,1073.3,A0
A6072,A0,34.0,A0,A0,A2,A1,A0,A0,A0,A3,100.05,3480.0,A1
A6073,A0,12.0,A0,A1,A0,A0,A1,A0,A0,A1,53.75,648.65,A0
A6074,A0,15.0,A0,A1,A2,A0,A1,A0,A1,A3,51.55,765.5,A1
A6075,A0,1.0,A0,A2,A1,A2,A2,A0,A1,A1,19.75,19.75,A1
A6076,A1,23.0,A0,A1,A0,,A1,A1,A0,A1,57.75,1282.85,A0
A6077,A1,50.0,A0,A0,A0,A0,A0,A2,A0,A1,100.2,5038.45,A0
A6078,A1,5.0,A0,A0,A2,A0,A1,A0,A0,A3,85.75,470.95,A1
A6079,A0,55.0,A0,A0,A2,A1,A1,A0,A0,A0,90.4,5099.15,A0
A6080,A0,23.0,A0,A1,A2,A0,A1,A1,A0,A0,48.35,1067.15,A1
A6081,A1,38.0,A0,A0,A2,A0,A0,A1,A0,A1,89.1,3342.0,A0
A6082,A0,6.0,A0,A2,A1,A2,A2,A1,A1,A1,20.6,116.6,A0
A6083,A1,12.0,A1,A1,A2,A0,A1,,A0,A1,29.3,355.9,A0
A6084,A0,27.0,A0,A0,A2,A1,A1,A1,A0,A3,85.9,2220.1,A0
A6085,A1,36.0,A0,A0,A0,A1,A0,A2,A0,A0,106.05,3834.4,A0
A6086,A1,36.0,A0,A0,A2,A1,A0,,A0,A3,87.55,3078.1,A1
A6087,A1,6.0,A1,A1,A0,A0,A0,A0,A1,A0,50.95,307.6,A0
A6088,A1,55.0,A0,A2,A1,A2,A2,A1,A1,A3,19.7,1140.05,A0
A6089,A0,68.0,A1,A1,A2,A1,A0,,A0,A2,39.9,2796.35,A0
A6090,A1,30.0,A0,A2,A1,A2,A2,A2,A0,A1,25.1,789.55,A0
A6091,A0,23.0,A0,A1,A2,A0,A0,A0,A0,A2,59.95,1406.0,A0
A6092,A0,1.0,A0,A2,A1,A2,A2,A0,A1,A1,19.85,19.85,A0
A6093,A0,5.0,A0,A2,A1,A2,A2,A0,A0,A2,25.9,135.0,A1
A6094,A1,32.0,A0,A1,A0,A0,A1,A0,A1,A2,61.4,1864.65,A0
A6095,A1,15.0,A0,A1,A2,A0,A1,A0,A0,A1,48.8,720.1,A0
A6096,A1,7.0,A0,A1,A2,A0,A0,,A0,A3,66.85,458.1,A0
A6097,A1,8.0,A0,A1,A0,A0,A1,A0,A1,A1,54.65,482.25,A0
A6098,A0,64.0,A0,A0,A0,A0,A0,A2,A0,A3,105.25,6823.4,A0
A6099,A1,28.0,A0,A0,A2,,A0,,A0,A2,90.1,2598.95,A1
